TCRD ID	TDL	Description	Ligand ID	Drug ID
15633	Tclin	Sodium channel protein type 10 subunit alpha	107	
15634	Tclin	Sodium channel protein type 11 subunit alpha	2901	2901
15371	Tclin	Sodium channel protein type 2 subunit alpha	19458	
15723	Tclin	Sodium channel protein type 3 subunit alpha	478	
15902	Tclin	Sodium channel protein type 4 subunit alpha	11101	
15725	Tclin	Sodium channel protein type 5 subunit alpha	18570	
14329	Tclin	Sodium channel protein type 7 subunit alpha	19102	
14330	Tclin	Sodium channel protein type 8 subunit alpha	7946	
15903	Tclin	Sodium channel protein type 9 subunit alpha	18576	
15694	Tclin	Sodium- and chloride-dependent GABA transporter 1	18080	
14319	Tclin	Sodium-dependent dopamine transporter	4914	
14318	Tclin	Sodium-dependent noradrenaline transporter	13978	
14320	Tclin	Sodium-dependent serotonin transporter	19581	
15843	Tclin	Sodium/glucose cotransporter 2	19618	
1368	Tclin	Sodium/potassium-transporting ATPase subunit alpha-1	14077	
1428	Tclin	Sodium/potassium-transporting ATPase subunit alpha-2	8722	
1369	Tclin	Sodium/potassium-transporting ATPase subunit alpha-3	9251	
1429	Tclin	Sodium/potassium-transporting ATPase subunit alpha-4	167	167
1370	Tclin	Sodium/potassium-transporting ATPase subunit beta-1	14079	14079
1371	Tclin	Sodium/potassium-transporting ATPase subunit beta-2	4359	4359
1330	Tclin	Sodium/potassium-transporting ATPase subunit beta-3	2961	
1361	Tclin	Sodium/potassium-transporting ATPase subunit gamma	2970	2970
15425	Tclin	Solute carrier family 12 member 1	1086	1086
15342	Tclin	Solute carrier family 12 member 2	15974	15974
15752	Tclin	Solute carrier family 12 member 3	15965	15965
15443	Tclin	Solute carrier family 22 member 11	18448	18448
15401	Tclin	Solute carrier family 22 member 12	5433	
15588	Tclin	Solute carrier family 22 member 6	8539	8539
15399	Tclin	Solute carrier family 22 member 8	16425	16425
16482	Tclin	Somatostatin receptor type 1	45	
16545	Tclin	Somatostatin receptor type 2	35	
16483	Tclin	Somatostatin receptor type 3	14720	
16484	Tclin	Somatostatin receptor type 4	15113	
16364	Tclin	Somatostatin receptor type 5	8633	
15438	Tclin	Sphingosine 1-phosphate receptor 1	12374	
15439	Tclin	Sphingosine 1-phosphate receptor 3	17260	
15495	Tclin	Sphingosine 1-phosphate receptor 4	756	
15544	Tclin	Sphingosine 1-phosphate receptor 5	11741	
5011	Tclin	Steroid 17-alpha-hydroxylase/17,20 lyase	15390	
12056	Tclin	Substance-P receptor	4419	
16400	Tclin	Succinate-semialdehyde dehydrogenase, mitochondrial	7605	
16823	Tclin	Synaptic vesicle glycoprotein 2A	16551	
19063	Tclin	Synaptic vesicular amine transporter	15848	
2362	Tclin	T-cell surface antigen CD2	17380	
2363	Tclin	T-cell surface glycoprotein CD3 delta chain	17997	17997
2755	Tclin	T-cell surface glycoprotein CD3 epsilon chain	14761	14761
2445	Tclin	T-cell surface glycoprotein CD3 gamma chain	13939	
2693	Tclin	T-lymphocyte activation antigen CD80	16115	16115
2532	Tclin	T-lymphocyte activation antigen CD86	15193	
17580	Tclin	Thioredoxin reductase 1, cytoplasmic	14296	14296
17634	Tclin	Thrombopoietin receptor	158	
16898	Tclin	Thromboxane A2 receptor	15592	
18344	Tclin	Thymidine phosphorylase	19461	
18498	Tclin	Thymidylate synthase	5688	
16998	Tclin	Thyroid hormone receptor alpha	11906	
17298	Tclin	Thyroid hormone receptor beta	11908	
12685	Tclin	Thyroid peroxidase	11866	11866
18058	Tclin	Thyrotropin receptor	2821	
17531	Tclin	Thyrotropin-releasing hormone receptor	16167	
17520	Tclin	Tissue-type plasminogen activator	11434	
17502	Tclin	Toll-like receptor 7	5896	
17612	Tclin	Toll-like receptor 9	18771	
16733	Tclin	Trace amine-associated receptor 1	575	
18114	Tclin	Transient receptor potential cation channel subfamily A member 1	13387	
17544	Tclin	Transient receptor potential cation channel subfamily M member 8	11405	
18308	Tclin	Transient receptor potential cation channel subfamily V member 1	9800	
18150	Tclin	Transthyretin	6199	
17879	Tclin	Troponin C, slow skeletal and cardiac muscles	3929	3929
18069	Tclin	Trypsin-1	16745	
18051	Tclin	Tryptase alpha/beta-1	19826	
17768	Tclin	Tryptophan 5-hydroxylase 1	3205	
17121	Tclin	Tubulin beta chain	15578	15578
17120	Tclin	Tubulin beta-1 chain	10262	
17055	Tclin	Tubulin beta-2A chain	5762	
16671	Tclin	Tubulin beta-2B chain	5181	
17012	Tclin	Tubulin beta-3 chain	1995	
17263	Tclin	Tubulin beta-4A chain	1906	1906
17013	Tclin	Tubulin beta-4B chain	15850	
16672	Tclin	Tubulin beta-6 chain	733	
16909	Tclin	Tubulin beta-8 chain	7177	
17675	Tclin	Tumor necrosis factor	7617	
17674	Tclin	Tumor necrosis factor ligand superfamily member 11	12953	
17386	Tclin	Tumor necrosis factor ligand superfamily member 13B	16918	
17682	Tclin	Tumor necrosis factor receptor superfamily member 8	4133	
7941	Tclin	Type I iodothyronine deiodinase	8068	
492	Tclin	Type-1 angiotensin II receptor	18021	
18452	Tclin	Tyrosinase	7566	
18334	Tclin	Tyrosine 3-monooxygenase	12342	
120	Tclin	Tyrosine-protein kinase ABL1	8442	
2181	Tclin	Tyrosine-protein kinase BTK	8173	
7032	Tclin	Tyrosine-protein kinase Fyn	14463	
4155	Tclin	Tyrosine-protein kinase HCK	12580	
8216	Tclin	Tyrosine-protein kinase ITK/TSK	11466	
9620	Tclin	Tyrosine-protein kinase JAK1	11322	
9621	Tclin	Tyrosine-protein kinase JAK2	18787	
9864	Tclin	Tyrosine-protein kinase JAK3	947	
10373	Tclin	Tyrosine-protein kinase Lck	14446	
10608	Tclin	Tyrosine-protein kinase Lyn	19745	
19338	Tclin	Tyrosine-protein kinase Yes	19743	
18595	Tclin	Uridine 5'-monophosphate synthase	9651	
18646	Tclin	Vascular endothelial growth factor A	3974	
18690	Tclin	Vascular endothelial growth factor B	9678	
18942	Tclin	Vascular endothelial growth factor receptor 1	1142	
19036	Tclin	Vascular endothelial growth factor receptor 2	13940	
19155	Tclin	Vascular endothelial growth factor receptor 3	13903	
18997	Tclin	Vasopressin V1a receptor	6906	
18998	Tclin	Vasopressin V1b receptor	13893	
18999	Tclin	Vasopressin V2 receptor	17917	
19077	Tclin	Vitamin D3 receptor	11316	
18629	Tclin	Vitamin K epoxide reductase complex subunit 1	17803	17803
19005	Tclin	Vitamin K-dependent gamma-carboxylase	4403	4403
1761	Tclin	Voltage-dependent calcium channel subunit alpha-2/delta-1	19952	
1713	Tclin	Voltage-dependent calcium channel subunit alpha-2/delta-2	479	
1764	Tclin	Voltage-dependent L-type calcium channel subunit alpha-1C	4671	
1857	Tclin	Voltage-dependent L-type calcium channel subunit alpha-1D	1561	
1670	Tclin	Voltage-dependent L-type calcium channel subunit alpha-1S	1790	
1719	Tclin	Voltage-dependent N-type calcium channel subunit alpha-1B	7704	
1766	Tclin	Voltage-dependent T-type calcium channel subunit alpha-1G	3944	
2129	Tclin	Voltage-dependent T-type calcium channel subunit alpha-1H	14148	
2130	Tclin	Voltage-dependent T-type calcium channel subunit alpha-1I	16776	
19178	Tclin	Xanthine dehydrogenase/oxidase	13754	
